instid;sv_name;isi_id;jxf
373;Institutionen för bygg- och miljöteknik;000324176900020;1.1983714692596647
373;Institutionen för bygg- och miljöteknik;000325008700001;0.43201191445380560632
373;Institutionen för bygg- och miljöteknik;000325120900004;0.92366009318185349987
373;Institutionen för bygg- och miljöteknik;000325389600002;1.32433022628683670756
373;Institutionen för bygg- och miljöteknik;000325427100066;0.61276120039229882012
373;Institutionen för bygg- och miljöteknik;000325442600070;1.5165833150110713
373;Institutionen för bygg- och miljöteknik;000325716400011;1.2712736934031748
373;Institutionen för bygg- och miljöteknik;000325728400014;1.4414950692288732
373;Institutionen för bygg- och miljöteknik;000325838200005;1.06569136014875491031
373;Institutionen för bygg- och miljöteknik;000325978500041;1.1917015338031080
373;Institutionen för bygg- och miljöteknik;000326203400055;0.96972221908639672699
373;Institutionen för bygg- och miljöteknik;000326637500077;0.79230057265509714557
373;Institutionen för bygg- och miljöteknik;000326983700005;0.44096456607917903640
373;Institutionen för bygg- och miljöteknik;000327501300008;0.63449304908741399595
373;Institutionen för bygg- och miljöteknik;000327613700001;0.31892690590995224026
373;Institutionen för bygg- och miljöteknik;000327904400043;0.96972221908639672699
373;Institutionen för bygg- och miljöteknik;000328234300004;1.02401276531703072429
373;Institutionen för bygg- och miljöteknik;000328307300005;0.97759128516392727260
373;Institutionen för bygg- och miljöteknik;000329338100006;0.66192801196331584115
373;Institutionen för bygg- och miljöteknik;000329775000004;1.55909045520046864345
373;Institutionen för bygg- och miljöteknik;000329814400005;0.38724575720470580834
373;Institutionen för bygg- och miljöteknik;000329885300065;1.3421350531010461
373;Institutionen för bygg- och miljöteknik;000330038500003;0.81222753903379561061
373;Institutionen för bygg- och miljöteknik;000330489200015;1.01505402584362787906
373;Institutionen för bygg- och miljöteknik;000330489200023;1.01505402584362787906
373;Institutionen för bygg- och miljöteknik;000330557200009;0.53274865961604015452
373;Institutionen för bygg- och miljöteknik;000330626100004;1.0849376665719100
373;Institutionen för bygg- och miljöteknik;000331298600005;1.9957256025812346
373;Institutionen för bygg- och miljöteknik;000331461600037;1.5760933042533102
373;Institutionen för bygg- och miljöteknik;000331916100055;1.5519673967332724
373;Institutionen för bygg- och miljöteknik;000331926000014;1.06023140980263958703
373;Institutionen för bygg- och miljöteknik;000332123100025;0.52264832916383619015
373;Institutionen för bygg- och miljöteknik;000332198300005;1.26054121909825410209
373;Institutionen för bygg- och miljöteknik;000332598400003;0.75677088623809478553
373;Institutionen för bygg- och miljöteknik;000332747900008;0.46059606653823336316
373;Institutionen för bygg- och miljöteknik;000332819000002;1.17562895381904007071
373;Institutionen för bygg- och miljöteknik;000332937900015;1.01810560371689413816
373;Institutionen för bygg- och miljöteknik;000333013200012;0.53274865961604015452
373;Institutionen för bygg- och miljöteknik;000333429300001;0.76824114772505721005
373;Institutionen för bygg- och miljöteknik;000334249500004;0.16950753410081193445
373;Institutionen för bygg- och miljöteknik;000334504700009;1.09270418098226344379
373;Institutionen för bygg- och miljöteknik;000334822400010;1.3421350531010461
373;Institutionen för bygg- och miljöteknik;000334927100001;0.32678330169633184489
373;Institutionen för bygg- och miljöteknik;000335097500006;0.88493092985002100693
373;Institutionen för bygg- och miljöteknik;000335103300011;1.01505402584362787906
373;Institutionen för bygg- och miljöteknik;000335776400030;0.51524712878864277372
373;Institutionen för bygg- och miljöteknik;000335918200011;1.2871293912663328
373;Institutionen för bygg- och miljöteknik;000336009800006;1.01505402584362787906
373;Institutionen för bygg- och miljöteknik;000336109200024;2.2329114819846547
373;Institutionen för bygg- och miljöteknik;000336734600003;0.48101786016350507904
373;Institutionen för bygg- och miljöteknik;000336790800048;0.57763492963496429792
373;Institutionen för bygg- och miljöteknik;000337018100032;0.77313293198485583331
373;Institutionen för bygg- och miljöteknik;000337018100035;0.77313293198485583331
373;Institutionen för bygg- och miljöteknik;000337209200008;0.70920121495912990030
373;Institutionen för bygg- och miljöteknik;000337259000083;1.5519673967332724
373;Institutionen för bygg- och miljöteknik;000337372600011;0.38951053527025153698
373;Institutionen för bygg- och miljöteknik;000337776200015;1.11348800596359026691
373;Institutionen för bygg- och miljöteknik;000337874200015;1.06349406799176614098
373;Institutionen för bygg- och miljöteknik;000338317300004;0.39678468193190563736
373;Institutionen för bygg- och miljöteknik;000339108400016;1.8139043737532564
373;Institutionen för bygg- och miljöteknik;000339696500004;1.4621642995739397
373;Institutionen för bygg- och miljöteknik;000340188400008;0.55266072542062426522
373;Institutionen för bygg- och miljöteknik;000340301100010;1.11348800596359026691
373;Institutionen för bygg- och miljöteknik;000340346700003;0.53274865961604015452
373;Institutionen för bygg- och miljöteknik;000340730800002;0.33527286619941200027
373;Institutionen för bygg- och miljöteknik;000341183800009;0.28774655901464716174
373;Institutionen för bygg- och miljöteknik;000341353900014;1.2059737080728573
373;Institutionen för bygg- och miljöteknik;000342014900001;0.10148662284999290215
373;Institutionen för bygg- och miljöteknik;000342532200027;1.4621642995739397
373;Institutionen för bygg- och miljöteknik;000342616200013;0.53986884678548502243
373;Institutionen för bygg- och miljöteknik;000342961200009;1.4647868995195605
373;Institutionen för bygg- och miljöteknik;000343022500044;1.18762425088001280318
